company_id,founded_year,company_age_years,category,country,funding_round,funding_total_usd_M,num_funding_rounds,num_employees,num_investors,num_milestones,num_relationships,top_tier_investor,revenue_proxy,market_size,has_patent,founder_experience,status
C1348,2000,24,EdTech,France,IPO,228.2,6,879,14,18,11,1,4.3,1,0,4,operating
C1349,2004,20,E-Commerce,India,IPO,310.0,6,675,11,12,9,0,4.1,1,0,2,operating
C1350,2002,22,Logistics,Netherlands,IPO,126.67,7,3630,11,13,9,0,4.7,2,0,2,operating
C1351,2015,9,AI/ML,Singapore,Series B,5.22,4,104,8,5,8,1,2.2,1,1,4,operating
C1352,2014,10,EdTech,South Korea,Series C,27.74,4,236,8,9,8,1,3.7,1,1,2,operating
C1353,2009,15,Logistics,Brazil,Seed,1.31,1,3,4,11,3,0,0.0,2,0,4,operating
C1354,2001,23,AgriTech,USA,Series D+,113.6,5,1076,9,20,10,0,3.4,3,0,4,operating
C1355,2009,15,FinTech,Netherlands,Seed,0.54,2,4,2,14,4,0,0.0,3,0,3,operating
C1356,2008,16,CleanTech,Australia,Series A,5.01,2,48,5,13,7,0,0.8,2,0,3,operating
C1357,2001,23,Logistics,China,IPO,142.81,6,777,11,15,11,1,4.2,2,0,3,operating
C1358,2014,10,E-Commerce,Sweden,Series A,8.28,3,33,2,11,3,0,0.0,2,0,2,closed
C1359,2001,23,CleanTech,Israel,Series A,5.57,2,7,5,15,7,0,0.7,2,0,5,operating
C1360,2021,3,Gaming,Canada,Series A,5.73,2,19,6,6,5,0,1.7,2,1,2,acquired
C1361,2021,3,Biotech,Germany,Seed,0.2,1,2,1,3,0,0,0.1,2,0,2,closed
C1362,2002,22,Gaming,Australia,Series C,26.16,5,180,6,18,4,0,2.3,2,0,2,operating
C1363,2018,6,FoodTech,Israel,Series A,3.64,3,83,3,2,3,0,1.1,2,0,4,operating
C1364,2019,5,AgriTech,South Korea,Series C,14.93,4,50,7,5,6,0,2.7,2,0,4,operating
C1365,2010,14,Hardware,Singapore,Seed,0.66,1,10,0,7,3,0,0.0,2,0,1,closed
C1366,2012,12,AI/ML,USA,Series A,0.52,3,73,5,7,6,1,0.6,2,0,1,operating
C1367,2002,22,Gaming,Netherlands,Series A,0.71,2,14,6,19,6,0,0.1,1,0,2,operating
C1368,2001,23,Logistics,Singapore,Seed,1.31,1,8,1,16,0,0,0.0,2,0,1,operating
C1369,2006,18,CleanTech,Australia,Series C,32.43,5,167,7,12,7,0,2.3,3,0,4,operating
C1370,2016,8,SaaS,USA,Series B,21.21,4,51,4,8,5,0,1.1,3,0,5,operating
C1371,2018,6,Hardware,Israel,Seed,0.3,2,7,4,7,3,0,0.0,2,0,3,acquired
C1372,2003,21,FoodTech,Netherlands,Series B,8.26,4,127,6,16,5,1,0.6,1,0,3,operating
C1373,2012,12,E-Commerce,India,Series C,54.23,4,317,8,7,6,1,2.0,1,0,3,operating
C1374,2008,16,FoodTech,USA,Seed,0.8,2,8,3,15,3,0,0.4,2,0,4,acquired
C1375,2006,18,Hardware,Sweden,Seed,0.21,1,1,1,13,2,0,0.0,1,1,1,acquired
C1376,2016,8,E-Commerce,Sweden,Series A,3.65,2,21,6,9,5,1,1.1,3,0,5,operating
C1377,2020,4,FoodTech,China,Series A,2.13,3,22,2,3,3,0,0.1,1,0,3,acquired
C1378,2008,16,Logistics,UK,Series A,1.17,2,16,3,12,5,0,1.4,3,1,4,acquired
C1379,2004,20,AgriTech,China,Series C,69.89,5,118,8,15,7,0,2.7,2,0,3,operating
C1380,2015,9,E-Commerce,Japan,Series A,0.75,3,29,5,10,4,0,1.2,2,0,1,acquired
C1381,2012,12,Software,Japan,Series A,30.42,3,30,5,10,5,1,0.5,2,0,3,operating
C1382,2002,22,Gaming,India,Series B,15.61,3,108,7,14,5,1,1.4,2,0,4,operating
C1383,2008,16,Biotech,South Korea,Series B,11.26,3,115,7,9,5,0,1.8,3,0,3,operating
C1384,2013,11,Media,Australia,Series A,3.8,3,15,6,9,6,0,1.8,3,1,5,operating
C1385,2001,23,Software,Brazil,Seed,0.3,2,3,0,20,3,0,0.1,3,0,3,operating
C1386,2008,16,HealthTech,Japan,Seed,0.32,1,4,1,13,0,0,0.4,1,0,4,operating
C1387,2001,23,Logistics,Canada,Seed,0.92,1,5,0,14,2,0,0.0,3,0,3,operating
C1388,2019,5,SaaS,China,Series C,61.94,5,116,7,7,8,1,2.6,3,0,4,operating
C1389,2010,14,Logistics,Australia,Seed,1.54,1,4,2,10,2,0,0.7,2,0,1,acquired
C1390,2005,19,AI/ML,France,Seed,0.14,2,5,4,17,4,0,0.5,3,0,3,operating
C1391,2000,24,Software,UK,Seed,0.18,2,2,3,15,3,0,0.2,2,0,5,operating
C1392,2019,5,CleanTech,Australia,Series B,8.83,4,23,6,2,7,0,1.7,2,0,1,operating
C1393,2018,6,AI/ML,Israel,Seed,0.28,1,8,0,2,1,0,0.3,2,0,1,operating
C1394,2002,22,Biotech,Japan,Series B,19.97,3,88,5,13,6,0,2.1,2,1,3,operating
C1395,2017,7,HealthTech,China,Series B,22.49,3,35,4,6,6,0,1.4,1,0,5,operating
C1396,2017,7,FoodTech,Brazil,Series B,8.65,4,84,6,3,5,0,1.0,1,0,1,acquired
C1397,2006,18,EdTech,France,Series B,31.84,4,163,6,11,5,0,1.8,2,0,3,operating
C1398,2014,10,SaaS,USA,Series B,5.01,3,101,8,8,7,0,2.3,2,0,2,operating
C1399,2020,4,FinTech,Australia,Seed,0.5,2,9,3,3,5,0,0.0,3,0,1,operating
C1400,2018,6,AgriTech,Netherlands,Series A,3.5,3,30,6,5,6,0,0.7,2,0,5,operating
C1401,2018,6,CleanTech,China,Seed,0.2,2,3,3,2,5,0,0.3,2,0,2,operating
C1402,2013,11,SaaS,Australia,Series D+,35.37,5,853,9,9,8,1,4.0,1,0,4,operating
C1403,2010,14,AgriTech,China,Series A,3.15,2,22,3,9,2,0,0.6,3,0,3,operating
C1404,2004,20,FinTech,Israel,Series D+,34.29,6,354,10,18,8,0,3.4,3,0,1,operating
C1405,2017,7,Gaming,Germany,Series A,0.48,2,25,4,8,6,0,0.5,2,0,1,operating
C1406,2005,19,FoodTech,Brazil,Series A,2.77,3,10,2,16,2,0,1.4,3,0,3,operating
C1407,2020,4,Biotech,USA,Series C,41.68,4,147,7,1,8,0,1.7,1,0,3,operating
C1408,2019,5,FoodTech,Brazil,Seed,0.15,2,6,1,1,0,0,0.0,1,0,5,operating
C1409,2019,5,Media,Germany,Series C,36.81,5,230,9,6,9,0,2.1,1,0,5,operating
C1410,2005,19,AI/ML,Germany,Series A,3.12,3,53,4,14,6,0,0.2,3,0,1,operating
C1411,2002,22,Media,China,Series A,1.3,3,22,5,15,4,0,0.5,3,0,2,operating
C1412,2015,9,FinTech,South Korea,Series A,1.07,2,51,5,9,4,0,1.5,1,0,5,operating
C1413,2017,7,FoodTech,Sweden,Series B,20.83,4,84,6,2,4,0,2.4,1,0,3,operating
C1414,2019,5,SaaS,Brazil,Series A,2.05,3,30,6,3,7,0,1.2,1,0,4,operating
C1415,2001,23,Software,Israel,IPO,763.31,6,2975,10,15,8,1,3.4,2,0,2,operating
C1416,2020,4,Biotech,South Korea,Seed,0.56,2,4,4,0,6,0,0.0,1,0,1,closed
C1417,2009,15,E-Commerce,France,Series C,82.77,5,133,9,14,10,0,2.5,1,0,4,operating
C1418,2011,13,EdTech,Canada,Series C,29.73,5,243,10,7,8,0,2.8,1,1,1,operating
C1419,2012,12,Biotech,India,Seed,0.24,2,3,4,9,4,0,0.3,1,0,3,closed
C1420,2013,11,Gaming,Australia,Seed,0.64,1,6,0,10,3,0,0.2,2,0,2,closed
C1421,2014,10,Media,USA,Series A,1.76,3,27,2,5,4,0,1.2,1,0,1,operating
C1422,2001,23,Biotech,Japan,Seed,0.24,2,3,3,14,3,0,0.0,1,0,3,operating
C1423,2011,13,AI/ML,South Korea,Series A,0.97,2,13,2,11,2,0,1.9,1,0,1,operating
C1424,2013,11,CleanTech,South Korea,Seed,0.18,2,3,2,7,2,0,0.0,3,0,3,closed
C1425,2004,20,Hardware,Singapore,Series A,3.83,2,28,5,17,7,0,1.2,2,1,5,operating
C1426,2005,19,E-Commerce,Canada,Series B,12.2,4,20,6,12,7,0,1.6,3,0,2,operating
C1427,2009,15,Gaming,Australia,Series B,6.48,3,204,4,11,5,0,2.4,1,0,1,operating
C1428,2012,12,E-Commerce,India,Series A,2.48,2,28,5,9,4,0,0.7,1,0,5,operating
C1429,2018,6,AgriTech,Canada,Series A,6.34,2,20,5,3,4,0,1.3,3,0,2,operating
C1430,2021,3,SaaS,UK,Series C,37.16,5,371,10,3,9,1,3.5,2,0,4,operating
C1431,2000,24,Software,Brazil,Seed,0.28,1,4,1,14,3,0,0.1,2,0,1,operating
C1432,2019,5,FinTech,Israel,Series C,14.51,5,123,10,1,10,1,3.3,1,0,5,operating
C1433,2014,10,Logistics,France,Seed,0.38,1,3,4,9,4,0,0.0,2,0,4,closed
C1434,2003,21,FoodTech,South Korea,Series A,1.21,3,90,3,16,4,0,1.1,2,0,4,operating
C1435,2008,16,FinTech,Canada,Series A,1.28,3,12,6,14,4,0,1.0,3,0,5,operating
C1436,2008,16,AI/ML,Brazil,Series A,2.87,2,43,2,9,1,0,1.0,3,0,1,operating
C1437,2019,5,CleanTech,Japan,Series A,1.37,2,21,2,3,4,0,0.5,3,0,1,operating
C1438,2008,16,AgriTech,South Korea,Series A,2.27,3,41,6,9,4,0,1.7,1,0,5,operating
C1439,2004,20,AI/ML,Germany,Series B,26.86,4,45,5,14,4,0,2.1,2,1,2,operating
C1440,2012,12,HealthTech,South Korea,Series A,0.57,2,21,4,11,3,0,1.1,2,0,5,acquired
C1441,2014,10,Hardware,Japan,Seed,0.67,2,3,3,10,3,0,0.4,1,1,3,operating
C1442,2016,8,Biotech,Sweden,Series A,1.11,3,11,3,3,3,1,0.7,3,0,4,operating
C1443,2008,16,AgriTech,Japan,Seed,0.14,1,5,3,9,5,1,0.2,2,0,2,operating
C1444,2011,13,Gaming,Israel,Series A,11.54,3,27,3,13,5,0,0.8,3,0,1,operating
C1445,2000,24,FoodTech,Canada,Series D+,140.65,6,449,11,19,9,1,3.5,1,0,2,operating
C1446,2012,12,Media,South Korea,Series B,9.08,3,51,5,11,4,0,2.6,1,0,5,operating
C1447,2009,15,AI/ML,South Korea,Series A,7.66,2,43,4,11,4,0,0.9,2,1,4,acquired
C1448,2014,10,AI/ML,USA,Series A,3.5,2,27,6,10,5,0,1.1,3,1,3,operating
C1449,2004,20,AI/ML,France,IPO,332.7,7,1517,12,17,11,1,4.7,3,0,3,operating
C1450,2008,16,Software,Brazil,Seed,0.48,2,3,3,10,2,0,0.0,2,1,4,acquired
C1451,2005,19,AgriTech,USA,IPO,280.56,7,2534,13,17,13,0,4.1,1,0,5,operating
C1452,2004,20,Hardware,Canada,Series A,2.28,2,19,2,16,2,1,1.0,2,0,2,operating
C1453,2001,23,Software,Canada,Series A,1.38,3,20,2,17,3,0,0.7,3,0,4,operating
C1454,2004,20,Hardware,China,Seed,0.84,2,1,2,13,4,0,0.0,2,0,5,acquired
C1455,2005,19,CleanTech,Singapore,IPO,245.17,6,930,12,11,12,1,4.8,2,0,1,operating
C1456,2021,3,EdTech,France,Series A,4.82,2,30,2,6,4,0,0.4,3,0,1,operating
C1457,2014,10,Media,Singapore,Seed,1.11,1,12,3,8,4,0,0.0,2,0,5,acquired
C1458,2021,3,Hardware,Singapore,Series B,4.71,3,41,8,4,7,0,2.2,1,0,3,acquired
C1459,2008,16,AI/ML,Australia,Series A,2.09,2,30,5,15,4,1,0.3,1,1,1,operating
C1460,2011,13,Media,France,Seed,1.91,2,4,4,13,4,0,0.0,1,0,4,closed
C1461,2004,20,Hardware,Australia,Series D+,100.86,5,253,12,15,10,0,2.9,2,0,3,operating
C1462,2012,12,Gaming,Brazil,Series A,1.49,2,17,6,12,5,0,0.3,2,0,2,operating
C1463,2005,19,CleanTech,Australia,Series D+,91.83,6,387,10,15,8,0,3.6,2,0,4,operating
C1464,2016,8,EdTech,Japan,Series C,27.6,4,137,7,6,7,1,3.3,2,1,4,operating
C1465,2001,23,Biotech,Singapore,Series D+,76.38,6,706,12,17,9,0,3.2,2,1,2,operating
C1466,2018,6,Media,Singapore,Series A,3.09,3,38,4,6,4,0,0.5,3,0,5,operating
C1467,2006,18,Gaming,UK,Seed,0.46,2,2,2,12,2,0,0.0,2,0,3,closed
C1468,2007,17,AI/ML,Singapore,Series A,8.38,3,37,3,14,3,0,2.0,2,0,4,operating
C1469,2008,16,CleanTech,USA,Seed,0.56,2,2,1,11,3,0,0.3,1,0,3,operating
C1470,2001,23,FinTech,France,Series C,39.65,4,53,10,16,9,1,2.5,3,1,5,operating
C1471,2008,16,SaaS,Israel,Seed,0.34,2,3,0,13,1,0,0.0,3,0,5,operating
C1472,2010,14,Media,Japan,Series B,15.56,4,53,6,11,4,0,1.8,2,0,3,operating
C1473,2018,6,Logistics,India,Series B,25.91,3,97,8,3,6,0,1.3,1,0,5,acquired
C1474,2021,3,FoodTech,Israel,Series C,19.94,4,359,7,5,8,0,2.7,3,1,5,operating
C1475,2004,20,Hardware,Netherlands,Series C,83.31,5,218,8,13,7,0,2.3,1,0,1,operating
C1476,2002,22,FoodTech,Germany,Series A,3.25,3,23,6,19,7,0,0.9,3,0,4,operating
C1477,2005,19,FinTech,Brazil,Seed,0.17,2,5,2,15,2,0,0.0,2,0,4,operating
C1478,2003,21,Hardware,Brazil,Series B,7.68,4,60,8,16,7,1,1.9,2,0,2,operating
C1479,2017,7,FinTech,Singapore,Series B,19.85,4,155,4,2,3,0,2.8,1,0,4,operating
C1480,2005,19,Hardware,France,Series C,43.86,4,122,10,15,9,0,2.7,1,0,2,operating
C1481,2016,8,FoodTech,China,Series C,32.89,4,235,7,7,5,0,2.8,3,1,4,operating
C1482,2020,4,Logistics,South Korea,IPO,407.19,7,2238,14,5,11,0,5.0,3,1,1,operating
C1483,2003,21,Logistics,Singapore,Seed,0.25,1,6,4,12,3,0,0.2,2,0,1,operating
C1484,2003,21,FoodTech,Sweden,Series D+,25.21,5,426,10,18,10,0,3.1,2,1,5,operating
C1485,2000,24,EdTech,Netherlands,Series A,3.89,2,21,3,20,3,0,1.1,1,0,4,operating
C1486,2002,22,EdTech,Netherlands,Series B,28.25,3,129,8,19,6,0,1.0,3,1,3,operating
C1487,2011,13,Hardware,Japan,Series A,3.2,3,26,4,12,3,0,0.7,1,1,1,acquired
C1488,2020,4,EdTech,Germany,Series B,25.88,4,129,7,5,5,0,2.3,1,0,1,operating
C1489,2016,8,CleanTech,South Korea,Seed,0.28,1,7,3,3,3,0,0.0,3,0,4,operating
C1490,2011,13,Hardware,China,Series B,16.26,4,57,6,12,7,0,2.1,2,0,4,operating
C1491,2020,4,Gaming,Brazil,Series D+,81.63,6,516,8,2,9,1,4.2,3,0,1,operating
C1492,2007,17,E-Commerce,Canada,Series B,19.09,4,247,8,14,7,0,1.3,2,0,3,operating
C1493,2008,16,HealthTech,Australia,Series B,11.03,3,32,8,10,8,1,2.1,2,0,5,operating
C1494,2007,17,Gaming,Israel,IPO,635.07,7,1385,14,15,14,1,4.7,1,0,2,operating
C1495,2002,22,FinTech,India,Series D+,159.19,5,738,12,14,12,0,4.3,2,0,5,operating
C1496,2004,20,EdTech,France,Series D+,76.42,5,925,11,18,9,1,3.1,1,0,4,operating
C1497,2000,24,Gaming,China,Seed,0.45,1,5,1,15,3,0,0.5,1,0,4,acquired
C1498,2017,7,SaaS,UK,Series D+,44.22,5,686,12,6,10,0,3.8,2,0,2,operating
C1499,2015,9,FinTech,Japan,Seed,0.33,2,5,1,6,0,0,0.1,2,0,3,operating
C1500,2015,9,Software,USA,Series D+,158.54,5,401,10,7,9,1,3.8,2,0,5,operating
C1501,2003,21,Logistics,Netherlands,Series B,8.38,4,128,7,17,5,0,1.2,2,1,5,operating
C1502,2008,16,SaaS,USA,Series C,22.54,4,83,7,13,8,0,2.5,1,0,4,operating
C1503,2003,21,SaaS,Germany,Series C,37.76,5,81,10,14,11,0,2.9,3,0,5,operating
C1504,2008,16,AgriTech,South Korea,Seed,0.32,2,14,4,9,5,0,0.5,1,0,3,acquired
C1505,2021,3,FinTech,USA,Seed,0.76,1,2,3,5,5,0,0.0,2,0,1,operating
C1506,2005,19,FinTech,India,Series C,34.58,4,65,6,13,4,1,2.9,1,0,3,operating
C1507,2000,24,Hardware,USA,Series A,3.23,3,25,2,17,4,0,0.0,3,0,4,operating
C1508,2012,12,HealthTech,China,Series A,2.63,3,30,2,11,1,0,1.9,2,0,1,operating
C1509,2018,6,Media,Germany,Series A,1.07,2,23,3,3,3,0,1.8,2,0,2,operating
C1510,2020,4,SaaS,Sweden,Seed,0.22,1,3,1,3,3,0,0.0,2,0,2,closed
C1511,2001,23,Gaming,Germany,Seed,0.27,2,10,4,20,6,0,1.0,3,0,1,acquired
C1512,2017,7,HealthTech,India,IPO,171.06,7,4047,12,2,12,1,4.4,2,0,5,operating
C1513,2019,5,AgriTech,South Korea,Series B,12.5,4,52,8,3,9,0,2.6,2,0,5,operating
C1514,2011,13,Media,Israel,Series B,10.26,3,117,7,11,5,1,2.6,2,1,5,operating
C1515,2020,4,Media,Netherlands,Series B,13.06,4,39,6,3,6,1,2.8,3,0,5,operating
C1516,2015,9,E-Commerce,China,Series A,0.78,2,49,6,8,5,0,0.9,2,0,3,operating
C1517,2017,7,Hardware,Australia,Seed,0.5,1,1,4,8,3,0,0.0,1,0,2,operating
C1518,2004,20,FinTech,France,Series C,62.15,5,298,8,18,6,1,2.5,3,0,5,operating
C1519,2018,6,SaaS,China,Series A,0.93,3,63,6,3,7,0,0.4,1,1,1,operating
C1520,2002,22,Software,South Korea,Series B,13.63,3,132,5,14,5,0,1.7,1,0,5,operating
C1521,2005,19,E-Commerce,Canada,Series C,47.62,4,279,8,17,6,0,2.6,1,0,4,operating
C1522,2013,11,E-Commerce,France,Series A,8.68,2,60,6,8,6,0,0.3,3,0,3,closed
C1523,2002,22,FinTech,Japan,Series C,52.95,4,97,9,19,8,0,3.0,3,0,3,operating
C1524,2019,5,FinTech,Japan,Series A,0.6,2,25,6,4,7,0,0.9,2,0,1,operating
C1525,2014,10,Hardware,Canada,Series B,3.88,3,55,7,5,5,0,1.9,2,0,1,acquired
C1526,2014,10,AgriTech,South Korea,Series A,7.97,3,35,4,11,6,0,0.6,1,0,2,operating
C1527,2003,21,Hardware,Japan,Seed,0.72,2,4,1,16,0,0,0.0,3,0,4,operating
C1528,2020,4,Biotech,Australia,Series C,28.34,5,119,7,0,7,0,2.3,2,0,1,operating
C1529,2003,21,Hardware,Germany,Series A,2.12,2,15,4,12,5,0,0.9,3,0,1,acquired
C1530,2003,21,HealthTech,Sweden,Series B,40.39,3,187,5,15,7,1,1.7,3,1,1,operating
C1531,2002,22,FoodTech,Australia,Series A,1.27,3,33,6,16,7,0,1.0,3,0,1,operating
C1532,2006,18,Software,China,Series C,37.69,5,184,9,12,10,1,2.5,2,0,2,operating
C1533,2009,15,Hardware,Australia,Series D+,31.74,6,525,10,10,10,0,2.9,2,0,4,operating
C1534,2012,12,FinTech,Israel,Series B,17.62,3,215,5,8,6,0,1.8,2,0,3,operating
C1535,2009,15,E-Commerce,South Korea,Series A,2.84,3,12,6,10,4,0,1.8,2,0,1,operating
C1536,2014,10,FinTech,South Korea,Series A,3.64,2,40,6,6,7,0,0.5,1,0,2,operating
C1537,2015,9,SaaS,UK,Series A,5.49,2,22,6,7,4,0,0.2,3,0,5,operating
C1538,2019,5,EdTech,South Korea,Series C,72.68,5,118,9,5,7,0,3.0,2,0,3,operating
C1539,2006,18,AI/ML,Netherlands,Series D+,156.93,6,275,8,10,6,0,3.8,2,0,1,operating
C1540,2012,12,FoodTech,China,Series B,14.65,4,92,4,8,3,1,2.6,1,1,4,operating
C1541,2015,9,Biotech,South Korea,Series A,3.51,3,25,6,6,5,0,1.9,3,0,2,operating
C1542,2010,14,Logistics,South Korea,Series D+,65.06,5,1148,8,7,7,1,3.7,3,0,3,operating
C1543,2021,3,Software,Brazil,Series C,50.99,5,248,9,1,8,0,2.2,1,0,4,operating
C1544,2017,7,E-Commerce,France,Seed,0.38,2,5,2,8,2,0,0.0,3,0,1,closed
C1545,2019,5,SaaS,China,Seed,0.51,1,5,3,2,2,0,0.0,2,0,4,closed
C1546,2003,21,Gaming,USA,Series B,12.51,3,342,6,14,5,0,1.6,3,0,2,operating
C1547,2011,13,CleanTech,Germany,Seed,0.15,2,1,1,9,3,0,0.0,3,1,5,operating
C1548,2020,4,Software,Singapore,Series C,36.14,5,113,10,2,9,0,3.4,3,0,1,operating
C1549,2010,14,HealthTech,Israel,Seed,0.43,1,9,1,11,0,0,0.0,2,0,3,acquired
C1550,2014,10,EdTech,UK,IPO,126.13,6,1137,12,8,9,1,4.2,2,0,3,operating
C1551,2020,4,E-Commerce,USA,Seed,0.39,1,4,2,0,4,0,0.0,1,0,4,closed
C1552,2006,18,SaaS,Sweden,Series C,76.9,5,201,7,12,6,0,2.4,1,0,3,operating
C1553,2008,16,Biotech,Japan,IPO,1023.42,6,2243,11,14,10,0,4.7,2,1,4,operating
C1554,2007,17,CleanTech,Sweden,Series B,40.43,3,25,7,13,7,0,1.7,2,0,5,operating
C1555,2002,22,Biotech,UK,Series A,0.71,2,11,5,14,6,1,0.3,2,0,4,operating
C1556,2007,17,HealthTech,China,Series D+,49.75,6,944,12,13,12,0,3.6,2,0,1,operating
C1557,2013,11,Logistics,China,Series A,5.98,3,55,5,8,5,0,1.0,2,0,2,acquired
C1558,2004,20,AgriTech,France,Series D+,68.52,5,170,8,14,7,0,4.3,2,0,4,operating
C1559,2009,15,Biotech,Australia,Series A,3.63,2,12,3,10,4,0,1.2,2,0,1,acquired
C1560,2021,3,FoodTech,USA,Series B,28.42,4,123,6,1,7,0,2.6,3,0,1,operating
C1561,2021,3,E-Commerce,South Korea,Seed,0.32,1,6,0,6,0,0,0.0,3,0,5,operating
C1562,2007,17,AgriTech,India,Series B,12.73,4,152,7,12,6,0,3.0,2,0,3,operating
C1563,2018,6,CleanTech,Japan,Series A,0.98,2,20,3,6,4,0,1.0,1,0,4,acquired
C1564,2013,11,AI/ML,USA,Series A,1.58,3,30,6,6,7,0,0.1,2,1,2,operating
C1565,2007,17,Biotech,Brazil,Series B,16.13,4,186,8,9,6,0,1.1,2,0,2,operating
C1566,2010,14,FoodTech,China,Series A,3.63,3,20,5,10,6,0,0.3,1,0,3,operating
C1567,2007,17,CleanTech,USA,IPO,131.95,7,548,12,15,9,0,4.9,2,0,3,operating
C1568,2004,20,AgriTech,USA,IPO,479.88,6,757,10,13,9,0,4.7,1,0,5,operating
C1569,2015,9,Hardware,China,IPO,985.8,7,1595,14,7,14,1,4.7,1,0,2,operating
C1570,2013,11,E-Commerce,USA,Series A,2.79,2,17,5,9,4,0,1.4,2,0,5,operating
C1571,2017,7,SaaS,France,Series A,1.89,2,19,6,3,4,0,1.0,2,0,2,acquired
C1572,2008,16,AgriTech,Sweden,Seed,1.16,1,2,2,14,2,0,0.0,1,0,3,acquired
C1573,2014,10,AI/ML,Israel,Seed,0.24,1,5,2,8,4,0,0.4,2,1,5,operating
C1574,2010,14,FoodTech,UK,Series A,4.31,3,15,3,11,5,0,0.6,2,0,5,operating
C1575,2008,16,AgriTech,China,Series A,12.38,2,26,6,15,7,0,0.5,3,0,1,acquired
C1576,2021,3,FoodTech,Australia,Seed,0.08,2,12,4,2,6,0,0.0,3,0,3,closed
C1577,2009,15,EdTech,Brazil,Series A,0.77,3,12,5,13,4,0,0.6,2,0,3,operating
C1578,2010,14,CleanTech,Japan,Series C,88.46,4,182,8,13,6,0,2.8,1,0,4,operating
C1579,2006,18,AI/ML,Australia,IPO,552.03,7,1738,14,14,12,1,5.0,1,0,1,operating
C1580,2016,8,SaaS,USA,IPO,327.71,6,868,12,3,12,0,4.2,1,0,1,operating
C1581,2009,15,EdTech,Germany,Seed,0.39,1,2,1,9,0,0,0.0,2,1,5,operating
C1582,2015,9,HealthTech,India,Series A,4.12,2,51,4,10,4,0,0.3,1,0,3,closed
C1583,2020,4,HealthTech,UK,Series A,7.94,3,45,4,1,3,0,2.2,3,0,4,acquired
C1584,2021,3,Software,Netherlands,Series B,13.92,3,64,8,5,7,0,1.9,3,0,3,operating
C1585,2021,3,CleanTech,Sweden,Series B,5.05,3,93,7,0,5,0,1.0,3,0,5,operating
C1586,2003,21,Biotech,Japan,Series B,10.21,3,118,7,16,6,0,1.9,2,0,2,operating
C1587,2014,10,FinTech,Singapore,Series A,2.57,3,11,6,6,5,0,1.0,3,1,5,operating
C1588,2009,15,CleanTech,Germany,Series A,0.8,3,38,2,9,1,0,0.7,2,0,5,operating
C1589,2008,16,AgriTech,Israel,Seed,0.6,2,3,2,11,1,0,0.0,3,1,2,acquired
C1590,2011,13,Logistics,China,Series A,6.05,3,27,5,12,4,0,0.6,3,0,4,operating
C1591,2006,18,Hardware,China,Series D+,76.11,5,798,9,14,7,0,3.8,1,1,4,operating
C1592,2020,4,FinTech,South Korea,Series C,52.8,4,279,8,6,7,0,3.0,2,0,4,operating
C1593,2001,23,HealthTech,Japan,Series C,13.65,4,214,6,17,6,0,3.0,1,1,3,operating
C1594,2004,20,HealthTech,UK,Seed,0.16,1,3,0,12,3,0,0.3,3,0,3,operating
C1595,2008,16,HealthTech,Singapore,Series A,1.11,2,10,6,15,7,0,1.2,3,0,5,operating
C1596,2020,4,Logistics,China,Series D+,71.38,5,389,9,2,9,0,4.7,1,0,2,operating
C1597,2017,7,Logistics,South Korea,Series B,9.74,4,130,8,2,8,0,1.8,2,0,5,operating
C1598,2004,20,Logistics,Australia,Seed,0.73,2,2,1,13,1,0,0.9,1,0,4,operating
C1599,2017,7,Media,China,Series A,1.27,2,18,2,8,3,0,1.8,2,1,5,operating
C1600,2007,17,EdTech,Israel,Series B,30.69,3,140,8,12,7,0,2.6,1,0,5,operating
C1601,2011,13,FinTech,France,Seed,1.0,2,8,2,8,3,0,0.5,3,0,2,operating
C1602,2019,5,FoodTech,Germany,Series D+,43.98,5,629,12,2,11,1,4.1,2,0,4,operating
C1603,2011,13,Gaming,Australia,Series C,64.71,4,196,9,12,10,1,2.6,2,1,3,operating
C1604,2008,16,FoodTech,Israel,Series C,76.84,4,117,8,13,8,0,2.1,3,0,4,operating
C1605,2010,14,Gaming,Germany,Series A,2.59,2,31,2,7,3,0,0.0,1,0,2,operating
C1606,2009,15,Software,USA,Series A,4.3,3,60,4,9,3,0,0.8,3,0,2,operating
C1607,2013,11,CleanTech,South Korea,Series B,8.88,4,54,4,10,5,0,1.7,2,0,4,operating
C1608,2019,5,Hardware,India,Seed,0.27,2,4,0,4,0,0,0.0,2,0,5,operating
C1609,2018,6,FinTech,UK,Series A,3.99,2,48,2,5,1,0,1.2,1,0,2,acquired
C1610,2005,19,SaaS,India,Seed,0.37,1,8,1,12,0,0,0.0,1,0,3,operating
C1611,2011,13,HealthTech,USA,Series B,12.38,4,152,5,10,4,0,2.0,1,0,3,operating
C1612,2018,6,E-Commerce,Japan,Seed,0.63,1,4,1,8,3,0,0.6,3,0,2,operating
C1613,2013,11,CleanTech,Brazil,Series B,20.06,4,42,6,9,5,0,1.2,2,0,1,operating
C1614,2003,21,CleanTech,South Korea,Seed,0.24,2,5,3,12,5,0,0.0,2,0,1,closed
C1615,2010,14,Gaming,France,Seed,1.02,2,5,0,11,3,0,0.0,1,0,2,operating
C1616,2018,6,Media,South Korea,Series B,22.66,3,124,4,5,6,1,2.0,2,0,5,operating
C1617,2005,19,SaaS,UK,Seed,0.09,1,4,0,11,3,0,0.0,1,1,3,acquired
